Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2001","2001","t","211","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2001","2001","1000 USD","36","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2002","2002","t","4306650","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2002","2002","1000 USD","625000","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2002","2002","t","35916","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2002","2002","1000 USD","5768","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2003","2003","t","3502373","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2003","2003","1000 USD","579925","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2003","2003","t","7533","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2003","2003","1000 USD","1666","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2004","2004","t","4545590","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2004","2004","1000 USD","841000","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2004","2004","t","13124","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2004","2004","1000 USD","3025","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2005","2005","t","4428511","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2005","2005","1000 USD","799003","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2005","2005","t","13269","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2005","2005","1000 USD","2880","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2006","2006","t","4584233","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2006","2006","1000 USD","816121","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2006","2006","t","16106","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2006","2006","1000 USD","3287","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2007","2007","t","4649136","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2007","2007","1000 USD","1181313","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2007","2007","t","73800","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2007","2007","1000 USD","13665","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2008","2008","t","4497193","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2008","2008","1000 USD","1975481","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2008","2008","t","39500","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2008","2008","1000 USD","17758","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2009","2009","t","4655286","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2009","2009","1000 USD","1316112","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2009","2009","t","15291","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2009","2009","1000 USD","5632","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2010","2010","t","4810539","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2010","2010","1000 USD","1424275","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2010","2010","t","28501","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2010","2010","1000 USD","8034","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2011","2011","t","5604861","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2011","2011","1000 USD","2193987","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2011","2011","t","0","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2011","2011","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2012","2012","t","6250490","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2012","2012","1000 USD","2253850","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2012","2012","t","44","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2012","2012","1000 USD","37","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2013","2013","t","6737512","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2013","2013","1000 USD","2439987","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2013","2013","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2013","2013","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2014","2014","t","7432597.59","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2014","2014","1000 USD","2387262","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2014","2014","t","7","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2014","2014","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2015","2015","t","7412019.38","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2015","2015","1000 USD","2082768","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2016","2016","t","10534672.27","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2016","2016","1000 USD","2408210","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2016","2016","t","19075.53","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2016","2016","1000 USD","6166","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2017","2017","t","10454194.84","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2017","2017","1000 USD","3627763","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2017","2017","t","0.03","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2017","2017","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2018","2018","t","10096298.93","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2018","2018","1000 USD","2570952","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2018","2018","t","1337.5","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2018","2018","1000 USD","540","A","Official figure",""
